delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL001262,HORD001262,2018-10-13,2018-10-19,2018-10-17,Direct Freight,Standard,Delivered,0,True,69,10.97,none,6,4,Afternoon,6.6351,True,0.675,delivered within promise
HDEL001263,HORD001263,2018-03-26,2018-03-30,2018-03-30,Direct Freight,Standard,Delivered,0,True,47,8.67,none,4,5,Afternoon,3.333,True,0.407,delivered within promise
HDEL001264,HORD001264,2018-02-28,2018-03-05,2018-03-03,Direct Freight,Standard,Delivered,0,True,5,7.3,none,5,3,Afternoon,1.1475,True,0.706,delivered within promise
HDEL001265,HORD001265,2018-08-31,2018-09-05,2018-09-03,AusPost,Express,Delivered,0,True,12,18.13,none,5,6,Afternoon,5.2534,True,1.11,delivered within promise
HDEL001266,HORD001266,2018-08-31,2018-09-04,2018-09-04,StarTrack,Standard,Delivered,0,True,30,13.3,none,4,6,Anytime,5.8895,True,0.488,delivered within promise
HDEL001267,HORD001267,2018-11-16,2018-11-19,2018-11-17,DHL,Standard,Delivered,0,True,8,9.42,none,3,3,Afternoon,6.0532,False,0.399,delivered within promise
HDEL001268,HORD001268,2018-11-19,2018-11-22,2018-11-21,StarTrack,Standard,Delivered,0,True,65,7.49,none,3,3,Afternoon,4.2221,True,0.465,delivered within promise
HDEL001269,HORD001269,2018-03-26,2018-03-31,2018-03-29,DHL,Standard,Delivered,0,True,26,8.36,none,5,5,Anytime,4.631,False,0.446,delivered within promise
HDEL001270,HORD001270,2018-10-24,2018-10-27,2018-10-25,AusPost,Express,Delivered,0,True,52,14.17,none,3,7,Morning,3.7862,False,0.378,delivered within promise
HDEL001271,HORD001271,2018-03-24,2018-03-31,2018-03-30,AusPost,Express,Delivered,0,True,14,16.36,none,7,4,Afternoon,3.7181,True,0.303,delivered within promise
HDEL001272,HORD001272,2018-03-10,2018-03-14,2018-03-12,Direct Freight,Standard,Delivered,0,True,23,8.46,none,4,3,Anytime,6.322,True,0.449,delivered within promise
HDEL001273,HORD001273,2018-08-19,2018-08-26,2018-08-26,AusPost,Standard,Delivered,0,True,2,12.61,none,7,4,Morning,8.7338,True,0.604,delivered within promise
HDEL001274,HORD001274,2018-12-13,2018-12-20,2018-12-19,StarTrack,Standard,Delivered,0,True,57,6.22,none,7,8,Anytime,2.0846,False,0.283,delivered within promise
HDEL001275,HORD001275,2018-06-08,2018-06-15,2018-06-15,DHL,Standard,Delivered,0,True,4,9.4,none,7,6,Morning,5.1954,True,0.881,delivered within promise
HDEL001276,HORD001276,2018-05-14,2018-05-18,2018-05-16,DHL,Standard,Delivered,0,True,71,5.71,none,4,9,Afternoon,1.0772,True,0.282,delivered within promise
HDEL001277,HORD001277,2018-04-03,2018-04-08,2018-04-06,DHL,Standard,Delivered,0,True,69,8.83,none,5,5,Anytime,6.3827,True,1.126,delivered within promise
HDEL001278,HORD001278,2018-04-09,2018-04-14,2018-04-14,Direct Freight,Standard,Delivered,0,True,62,10.6,none,5,7,Anytime,7.7645,False,0.523,delivered within promise
HDEL001279,HORD001279,2018-02-10,2018-02-14,2018-02-14,Direct Freight,Express,Delivered,0,True,71,15.51,none,4,6,Anytime,1.0772,True,0.385,delivered within promise
HDEL001280,HORD001280,2018-10-16,2018-10-21,2018-10-20,StarTrack,Standard,Delivered,0,True,44,10.98,none,5,7,Morning,6.1729,True,0.479,delivered within promise
HDEL001281,HORD001281,2018-04-09,2018-04-13,2018-04-13,Direct Freight,Standard,Delivered,0,True,71,8.32,none,4,9,Afternoon,5.4436,True,0.457,delivered within promise
HDEL001282,HORD001282,2018-07-17,2018-07-22,2018-07-22,AusPost,Standard,Delivered,0,True,40,13.15,none,5,9,Morning,6.0605,True,0.386,delivered within promise
HDEL001283,HORD001283,2018-03-10,2018-03-14,2018-03-13,StarTrack,Standard,Delivered,0,True,14,9.13,none,4,6,Afternoon,5.9544,True,0.445,delivered within promise
HDEL001284,HORD001284,2018-05-18,2018-05-21,2018-05-19,Direct Freight,Express,Delivered,0,True,42,16.01,none,3,7,Morning,6.8906,True,0.491,delivered within promise
HDEL001285,HORD001285,2018-01-17,2018-01-20,2018-01-19,StarTrack,Standard,Delivered,0,True,62,8.14,none,3,9,Anytime,3.1302,False,0.897,delivered within promise
HDEL001286,HORD001286,2018-11-06,2018-11-10,2018-11-10,DHL,Standard,Delivered,0,True,60,6.77,none,4,6,Morning,2.4826,True,0.475,delivered within promise
HDEL001287,HORD001287,2018-12-08,2018-12-13,2018-12-11,AusPost,Express,Delivered,0,True,44,12.74,none,5,9,Afternoon,2.0015,True,0.948,delivered within promise
HDEL001288,HORD001288,2018-11-06,2018-11-13,2018-11-11,AusPost,Standard,Delivered,0,True,38,7.08,none,7,4,Morning,3.7104,False,0.306,delivered within promise
HDEL001289,HORD001289,2018-11-14,2018-11-18,2018-11-18,DHL,Standard,Delivered,0,True,56,7.2,none,4,9,Morning,2.9353,True,2.719,delivered within promise
HDEL001290,HORD001290,2018-02-11,2018-02-14,2018-02-12,StarTrack,Standard,Delivered,0,True,22,5.68,none,3,4,Afternoon,0.1725,True,0.328,delivered within promise
HDEL001291,HORD001291,2018-03-31,2018-04-05,2018-04-05,StarTrack,Standard,Delivered,0,True,38,9.72,none,5,4,Afternoon,5.0818,False,0.348,delivered within promise
HDEL001292,HORD001292,2018-07-21,2018-07-26,2018-07-24,Direct Freight,Standard,Delivered,0,True,65,9.46,none,5,5,Anytime,3.7942,True,0.519,delivered within promise
HDEL001293,HORD001293,2018-10-17,2018-10-24,2018-10-24,DHL,Standard,Delivered,0,True,69,8.37,none,7,9,Afternoon,7.1609,False,0.394,delivered within promise
HDEL001294,HORD001294,2018-11-16,2018-11-23,2018-11-23,StarTrack,Express,Delivered,0,True,42,21.08,none,7,9,Morning,7.039,False,0.422,delivered within promise
HDEL001295,HORD001295,2018-09-20,2018-09-25,2018-09-25,DHL,Standard,Delivered,0,True,34,7.39,none,5,6,Anytime,5.0818,True,0.448,delivered within promise
HDEL001296,HORD001296,2018-06-07,2018-06-10,2018-06-09,DHL,Standard,Delivered,0,True,24,14.77,none,3,5,Morning,7.1568,True,0.499,delivered within promise
HDEL001297,HORD001297,2018-01-13,2018-01-18,2018-01-17,AusPost,Express,Delivered,0,True,4,18.84,none,5,4,Morning,4.4275,True,0.565,delivered within promise
HDEL001298,HORD001298,2018-11-22,2018-11-28,2018-11-27,StarTrack,Express,Delivered,0,True,54,16.73,none,6,6,Afternoon,4.4903,False,0.351,delivered within promise
HDEL001299,HORD001299,2018-08-02,2018-08-07,2018-08-07,Direct Freight,Standard,Delivered,0,True,67,10.79,none,5,9,Morning,7.5021,True,1.233,delivered within promise
HDEL001300,HORD001300,2018-06-02,2018-06-07,2018-06-05,DHL,Standard,Delivered,0,True,69,8.47,none,5,7,Morning,6.9396,True,0.512,delivered within promise
HDEL001301,HORD001301,2018-01-09,2018-01-15,2018-01-13,AusPost,Standard,Delivered,0,True,8,9.99,none,6,9,Morning,8.0606,True,0.59,delivered within promise
HDEL001302,HORD001302,2018-01-03,2018-01-06,2018-01-05,AusPost,Standard,Delivered,0,True,34,7.01,none,3,8,Morning,0.9,True,0.692,delivered within promise
HDEL001303,HORD001303,2018-11-23,2018-11-27,2018-11-27,StarTrack,Standard,Delivered,0,True,12,11.22,none,4,5,Afternoon,7.3527,True,0.483,delivered within promise
HDEL001304,HORD001304,2018-07-09,2018-07-16,2018-07-16,DHL,Express,Delivered,0,True,62,19.14,none,7,4,Anytime,4.7326,True,0.893,delivered within promise
HDEL001305,HORD001305,2018-06-23,2018-06-29,2018-06-29,StarTrack,Standard,Delivered,0,True,27,13.77,none,6,9,Afternoon,8.0565,False,0.435,delivered within promise
HDEL001306,HORD001306,2018-10-09,2018-10-16,2018-10-16,StarTrack,Standard,Delivered,0,True,32,7.78,none,7,3,Anytime,3.6955,True,0.531,delivered within promise
HDEL001307,HORD001307,2018-04-04,2018-04-07,2018-04-06,AusPost,Standard,Delivered,0,True,60,6.55,none,3,6,Afternoon,1.7014,True,1.03,delivered within promise
HDEL001308,HORD001308,2018-08-28,2018-09-04,2018-09-04,Direct Freight,Standard,Delivered,0,True,49,12.12,none,7,7,Morning,5.3613,True,1.452,delivered within promise
HDEL001309,HORD001309,2018-03-17,2018-03-23,2018-03-22,DHL,Standard,Delivered,0,True,54,6.58,none,6,3,Morning,3.3602,False,0.401,delivered within promise
HDEL001310,HORD001310,2018-05-07,2018-05-14,2018-05-14,Direct Freight,Standard,Delivered,0,True,52,7.12,none,7,9,Morning,1.8901,True,0.374,delivered within promise
HDEL001311,HORD001311,2018-04-22,2018-04-29,2018-04-28,StarTrack,Standard,Delivered,0,True,3,8.28,none,7,3,Morning,3.2972,True,1.087,delivered within promise
HDEL001312,HORD001312,2018-09-19,2018-09-23,2018-09-22,AusPost,Standard,Delivered,0,True,57,8.45,none,4,7,Afternoon,6.6539,True,1.109,delivered within promise
HDEL001313,HORD001313,2018-05-27,2018-05-30,2018-05-29,StarTrack,Standard,Delivered,0,True,38,9.16,none,3,7,Morning,6.6257,True,0.514,delivered within promise
HDEL001314,HORD001314,2018-10-22,2018-10-29,2018-10-28,DHL,Express,Delivered,0,True,36,16.48,none,7,5,Morning,8.7347,True,0.578,delivered within promise
HDEL001315,HORD001315,2018-05-14,2018-05-19,2018-05-19,DHL,Standard,Delivered,0,True,66,6.13,none,5,9,Morning,1.8818,True,0.379,delivered within promise
HDEL001316,HORD001316,2018-05-06,2018-05-09,2018-05-07,Direct Freight,Standard,Delivered,0,True,5,8.62,none,3,7,Morning,7.578,True,0.593,delivered within promise
HDEL001317,HORD001317,2018-10-20,2018-10-23,2018-10-21,DHL,Standard,Delivered,0,True,53,9.23,none,3,8,Anytime,6.8848,False,1.133,delivered within promise
HDEL001318,HORD001318,2018-01-10,2018-01-13,2018-01-13,Direct Freight,Standard,Delivered,0,True,2,8.95,none,3,8,Anytime,8.0765,True,0.589,delivered within promise
HDEL001319,HORD001319,2018-04-27,2018-05-01,2018-05-06,DHL,Standard,Delivered,5,False,31,6.88,weather,4,8,Anytime,1.7795,False,0.299,carrier scan reconciled
HDEL001320,HORD001320,2018-11-24,2018-11-27,2018-11-27,DHL,Standard,Delivered,0,True,15,10.88,none,3,7,Anytime,6.9266,True,0.525,delivered within promise
HDEL001321,HORD001321,2018-03-29,2018-04-04,2018-04-02,Direct Freight,Standard,Delivered,0,True,28,7.3,none,6,9,Anytime,4.0663,True,0.45,delivered within promise
HDEL001322,HORD001322,2018-06-21,2018-06-27,2018-06-26,Direct Freight,Standard,Delivered,0,True,52,10.77,none,6,5,Anytime,5.972,False,0.37,delivered within promise
HDEL001323,HORD001323,2018-10-07,2018-10-12,2018-10-12,DHL,Standard,Delivered,0,True,18,10.8,none,5,8,Morning,7.1651,True,1.103,delivered within promise
HDEL001324,HORD001324,2018-10-30,2018-11-06,2018-11-05,StarTrack,Standard,Delivered,0,True,44,6.33,none,7,6,Morning,1.5895,True,0.254,delivered within promise
HDEL001325,HORD001325,2018-03-29,2018-04-04,2018-04-04,StarTrack,Standard,Delivered,0,True,23,10.52,none,6,5,Anytime,6.7742,True,0.528,delivered within promise
HDEL001326,HORD001326,2018-03-23,2018-03-30,2018-03-28,StarTrack,Standard,Delivered,0,True,21,12.04,none,7,4,Afternoon,10.4906,False,0.606,delivered within promise
HDEL001327,HORD001327,2018-05-19,2018-05-26,2018-05-25,DHL,Standard,Delivered,0,True,18,12.57,none,7,5,Morning,9.2711,True,0.575,delivered within promise
HDEL001328,HORD001328,2018-11-12,2018-11-18,2018-11-16,StarTrack,Standard,Delivered,0,True,33,7.58,none,6,4,Morning,5.0399,False,0.434,delivered within promise
HDEL001329,HORD001329,2018-10-20,2018-10-26,2018-10-24,AusPost,Express,Delivered,0,True,67,13.99,none,6,6,Afternoon,2.8809,True,0.384,delivered within promise
HDEL001330,HORD001330,2018-01-11,2018-01-14,2018-01-12,AusPost,Standard,Delivered,0,True,13,10.68,none,3,3,Afternoon,7.1568,False,0.367,delivered within promise
HDEL001331,HORD001331,2018-06-30,2018-07-06,2018-07-05,AusPost,Standard,Delivered,0,True,27,12.43,none,6,6,Morning,6.4272,True,0.393,delivered within promise
HDEL001332,HORD001332,2018-05-08,2018-05-13,2018-05-12,Direct Freight,Standard,Delivered,0,True,22,6.59,none,5,9,Anytime,3.3418,True,0.448,delivered within promise
HDEL001333,HORD001333,2018-05-18,2018-05-24,2018-05-24,DHL,Standard,Delivered,0,True,46,9.5,none,6,4,Anytime,7.8766,False,0.598,delivered within promise
HDEL001334,HORD001334,2018-10-06,2018-10-09,2018-10-08,Direct Freight,Standard,Delivered,0,True,67,8.34,none,3,6,Anytime,3.6934,True,1.181,delivered within promise
HDEL001335,HORD001335,2018-07-05,2018-07-09,2018-07-09,AusPost,Standard,Delivered,0,True,4,12.56,none,4,5,Afternoon,6.9394,True,0.96,delivered within promise
HDEL001336,HORD001336,2018-03-19,2018-03-24,2018-03-24,DHL,Standard,Delivered,0,True,37,8.0,none,5,8,Morning,3.4799,True,0.454,delivered within promise
HDEL001337,HORD001337,2018-11-16,2018-11-23,2018-11-23,StarTrack,Standard,Delivered,0,True,67,8.25,none,7,6,Morning,5.0434,True,0.463,delivered within promise
HDEL001338,HORD001338,2018-11-22,2018-11-27,2018-11-27,StarTrack,Standard,Delivered,0,True,25,7.88,none,5,3,Afternoon,4.4197,True,0.558,delivered within promise
HDEL001339,HORD001339,2018-11-01,2018-11-04,2018-11-02,AusPost,Standard,Delivered,0,True,52,8.7,none,3,9,Morning,7.1101,True,0.539,delivered within promise
HDEL001340,HORD001340,2018-12-26,2018-12-30,2018-12-30,DHL,Standard,Delivered,0,True,21,9.42,none,4,6,Morning,6.3746,True,0.536,delivered within promise
HDEL001341,HORD001341,2018-12-25,2018-12-30,2018-12-28,AusPost,Express,Delivered,0,True,59,19.05,none,5,8,Afternoon,6.9572,True,0.61,delivered within promise
HDEL001342,HORD001342,2018-09-21,2018-09-24,2018-09-23,Direct Freight,Standard,Delivered,0,True,23,8.44,none,3,5,Afternoon,3.2192,True,0.384,delivered within promise
HDEL001343,HORD001343,2018-06-14,2018-06-20,2018-06-20,Direct Freight,Standard,Delivered,0,True,34,12.1,none,6,4,Afternoon,4.4676,True,0.584,delivered within promise
HDEL001344,HORD001344,2018-02-24,2018-02-27,2018-02-27,Direct Freight,Standard,Delivered,0,True,9,8.38,none,3,5,Morning,4.6506,True,0.483,delivered within promise
HDEL001345,HORD001345,2018-11-26,2018-12-01,2018-11-29,StarTrack,Standard,Delivered,0,True,64,8.94,none,5,6,Afternoon,3.3418,False,0.305,delivered within promise
HDEL001346,HORD001346,2018-08-19,2018-08-24,2018-08-24,DHL,Standard,Delivered,0,True,73,10.06,none,5,6,Morning,2.9982,False,0.285,delivered within promise
HDEL001347,HORD001347,2018-09-19,2018-09-23,2018-09-22,DHL,Express,Delivered,0,True,9,17.52,none,4,3,Afternoon,8.3886,True,1.119,delivered within promise
HDEL001348,HORD001348,2018-06-22,2018-06-26,2018-06-25,AusPost,Standard,Delivered,0,True,71,9.12,none,4,8,Anytime,1.0071,False,0.67,delivered within promise
HDEL001349,HORD001349,2018-01-31,2018-02-06,2018-02-05,StarTrack,Standard,Delivered,0,True,27,8.43,none,6,6,Afternoon,2.134,True,0.363,delivered within promise
HDEL001350,HORD001350,2018-02-08,2018-02-14,2018-02-14,Direct Freight,Standard,Delivered,0,True,7,9.41,none,6,4,Afternoon,6.9183,False,0.434,delivered within promise
HDEL001351,HORD001351,2018-06-13,2018-06-16,2018-06-15,Direct Freight,Express,Delivered,0,True,48,22.99,none,3,9,Morning,3.4727,True,0.437,delivered within promise
HDEL001352,HORD001352,2018-05-31,2018-06-05,2018-06-03,AusPost,Standard,Delivered,0,True,47,6.75,none,5,9,Afternoon,2.5342,False,0.322,delivered within promise
HDEL001353,HORD001353,2018-02-28,2018-03-04,2018-03-03,AusPost,Standard,Delivered,0,True,34,8.8,none,4,5,Anytime,7.1609,False,0.498,delivered within promise
HDEL001354,HORD001354,2018-09-22,2018-09-25,2018-09-24,DHL,Standard,Delivered,0,True,14,8.27,none,3,5,Anytime,4.1654,True,0.524,delivered within promise
HDEL001355,HORD001355,2018-12-26,2018-12-30,2018-12-30,StarTrack,Standard,Delivered,0,True,40,8.6,none,4,5,Anytime,4.911,True,0.394,delivered within promise
HDEL001356,HORD001356,2018-09-18,2018-09-22,2018-09-22,StarTrack,Standard,Delivered,0,True,10,6.78,none,4,9,Anytime,3.776,True,0.343,delivered within promise
HDEL001357,HORD001357,2018-11-14,2018-11-19,2018-11-17,Direct Freight,Express,Delivered,0,True,48,14.44,none,5,8,Morning,4.2248,True,0.473,delivered within promise
HDEL001358,HORD001358,2018-06-13,2018-06-19,2018-06-18,DHL,Express,Delivered,0,True,33,22.49,none,6,7,Morning,7.4143,False,0.445,delivered within promise
HDEL001359,HORD001359,2018-10-31,2018-11-04,2018-11-03,DHL,Standard,Delivered,0,True,33,7.54,none,4,9,Anytime,3.0762,True,0.67,delivered within promise
HDEL001360,HORD001360,2018-09-13,2018-09-20,2018-09-18,DHL,Standard,Delivered,0,True,15,8.88,none,7,5,Anytime,3.2243,True,0.473,delivered within promise
HDEL001361,HORD001361,2018-07-17,2018-07-20,2018-07-20,AusPost,Standard,Delivered,0,True,48,10.94,none,3,6,Morning,2.4444,True,0.343,delivered within promise
HDEL001362,HORD001362,2018-12-08,2018-12-14,2018-12-13,DHL,Standard,Delivered,0,True,67,9.02,none,6,4,Morning,4.6923,False,0.403,delivered within promise
HDEL001363,HORD001363,2018-07-18,2018-07-22,2018-07-27,DHL,Standard,Delivered,5,False,20,11.45,warehouse_congestion,4,8,Anytime,6.6539,True,0.514,carrier scan reconciled
HDEL001364,HORD001364,2018-10-14,2018-10-17,2018-10-16,DHL,Standard,Delivered,0,True,28,7.51,none,3,3,Afternoon,5.1925,True,1.162,delivered within promise
HDEL001365,HORD001365,2018-04-24,2018-04-29,2018-04-27,AusPost,Standard,Delivered,0,True,55,7.57,none,5,7,Anytime,4.5544,True,0.493,delivered within promise
HDEL001366,HORD001366,2018-08-17,2018-08-20,2018-08-20,AusPost,Standard,Delivered,0,True,21,11.92,none,3,4,Afternoon,7.1101,True,0.495,delivered within promise
HDEL001367,HORD001367,2018-07-25,2018-07-28,2018-07-26,Direct Freight,Standard,Delivered,0,True,58,13.0,none,3,5,Morning,7.2459,False,0.888,delivered within promise
HDEL001368,HORD001368,2018-09-11,2018-09-15,2018-09-15,Direct Freight,Standard,Delivered,0,True,49,8.1,none,4,5,Morning,3.7517,False,0.305,delivered within promise
HDEL001369,HORD001369,2018-03-20,2018-03-27,2018-03-27,Direct Freight,Standard,Delivered,0,True,63,7.96,none,7,9,Afternoon,4.9324,False,0.475,delivered within promise
HDEL001370,HORD001370,2018-03-12,2018-03-19,2018-03-18,DHL,Standard,Delivered,0,True,24,9.03,none,7,3,Morning,6.2605,False,0.411,delivered within promise
HDEL001371,HORD001371,2018-05-14,2018-05-20,2018-05-18,StarTrack,Standard,Delivered,0,True,63,8.78,none,6,5,Anytime,5.9442,True,0.923,delivered within promise
HDEL001372,HORD001372,2018-05-29,2018-06-04,2018-06-02,DHL,Standard,Delivered,0,True,49,11.68,none,6,8,Morning,8.0537,True,0.522,delivered within promise
HDEL001373,HORD001373,2018-04-12,2018-04-16,2018-04-16,StarTrack,Standard,Delivered,0,True,5,10.09,none,4,3,Anytime,6.5503,False,0.461,delivered within promise
HDEL001374,HORD001374,2018-03-02,2018-03-05,2018-03-05,DHL,Standard,Delivered,0,True,18,9.05,none,3,5,Morning,7.931,True,0.495,delivered within promise
HDEL001375,HORD001375,2018-10-24,2018-10-31,2018-10-30,AusPost,Standard,Delivered,0,True,66,9.32,none,7,8,Morning,4.4186,True,1.083,delivered within promise
HDEL001376,HORD001376,2018-07-31,2018-08-07,2018-08-07,StarTrack,Standard,Delivered,0,True,68,11.2,none,7,3,Morning,3.186,False,0.273,delivered within promise
HDEL001377,HORD001377,2019-01-01,2019-01-06,2019-01-04,DHL,Standard,Delivered,0,True,71,9.28,none,5,5,Morning,3.7377,True,0.477,delivered within promise
HDEL001378,HORD001378,2018-09-30,2018-10-04,2018-10-03,DHL,Express,Delivered,0,True,34,17.88,none,4,4,Anytime,2.9982,False,0.326,delivered within promise
HDEL001379,HORD001379,2018-12-30,2019-01-05,2019-01-04,DHL,Standard,Delivered,0,True,62,9.04,none,6,3,Anytime,5.1023,True,0.408,delivered within promise
HDEL001380,HORD001380,2018-07-06,2018-07-09,2018-07-07,AusPost,Standard,Delivered,0,True,23,13.85,none,3,9,Afternoon,6.9179,False,0.558,delivered within promise
HDEL001381,HORD001381,2018-11-05,2018-11-11,2018-11-11,Direct Freight,Standard,Delivered,0,True,2,10.99,none,6,5,Morning,6.6539,True,0.64,delivered within promise
HDEL001382,HORD001382,2018-10-23,2018-10-27,2018-10-27,StarTrack,Standard,Delivered,0,True,15,6.19,none,4,5,Morning,1.1475,False,0.292,delivered within promise
HDEL001383,HORD001383,2018-06-30,2018-07-03,2018-07-01,AusPost,Standard,Delivered,0,True,46,11.9,none,3,8,Afternoon,5.8895,True,0.433,delivered within promise
HDEL001384,HORD001384,2018-11-21,2018-11-28,2018-11-28,Direct Freight,Standard,Delivered,0,True,34,7.66,none,7,6,Anytime,5.3606,True,0.685,delivered within promise
HDEL001385,HORD001385,2018-02-14,2018-02-20,2018-02-18,DHL,Standard,Delivered,0,True,67,10.84,none,6,8,Anytime,5.8895,True,0.417,delivered within promise
HDEL001386,HORD001386,2018-08-29,2018-09-04,2018-09-03,AusPost,Standard,Delivered,0,True,60,10.71,none,6,7,Morning,2.134,False,0.311,delivered within promise
HDEL001387,HORD001387,2018-04-12,2018-04-17,2018-04-16,StarTrack,Standard,Delivered,0,True,63,8.89,none,5,3,Morning,6.2126,True,0.632,delivered within promise
