order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD000575,SRC-050-H-000575,CUS00034,2018-06-11 15:59:00,Store,PayPal,AUD,Thompson,Completed,1536.87,14.41,B3SAVE-24,15.0,139.72,1320.75,Winter,False,-37.844936,144.904327,Mobile,Paid Search,call before delivery,B3SAVE-24
HORD000576,SRC-050-H-000576,CUS00200,2018-08-10 08:16:00,Mobile,Gift Card,AUD,Nickolson,Completed,3561.84,12.61,B3SAVE-25,15.0,323.8,3040.17,Winter,False,-37.846182,144.969317,Tablet,Paid Search,no special instruction,B3SAVE-25
HORD000577,SRC-050-H-000577,CUS00019,2018-04-19 09:42:00,Mobile,Gift Card,AUD,Nickolson,Completed,772.51,22.64,NaN,5.0,70.23,756.52,Autumn,True,-37.871425,144.980551,Mobile,Referral,please use minimal packaging,NaN
HORD000578,SRC-050-H-000578,CUS00239,2018-05-25 19:34:00,Store,Card,AUD,Thompson,Completed,1343.02,11.89,B3SAVE-27,15.0,122.09,1153.46,Autumn,False,-37.863486,144.916158,Desktop,Organic,no special instruction,B3SAVE-27
HORD000579,SRC-050-H-000579,CUS00370,2018-04-21 20:46:00,Web,Card,AUD,Thompson,Completed,2572.17,19.79,B3SAVE-28,15.0,233.83,2206.13,Autumn,True,-37.833259,144.945581,Desktop,Referral,no special instruction,B3SAVE-28
HORD000580,SRC-050-H-000580,CUS00471,2018-02-22 08:08:00,Mobile,PayPal,AUD,Bakers,Completed,3441.06,13.55,NaN,5.0,312.82,3282.56,Summer,False,-37.739434,145.008477,Desktop,Social,please leave at reception,NaN
HORD000581,SRC-050-H-000581,CUS00065,2018-05-01 20:29:00,Mobile,Card,AUD,Nickolson,Completed,895.93,8.39,NaN,0.0,81.45,904.32,Autumn,False,-37.834592,144.970139,Tablet,Referral,call before delivery,NaN
HORD000582,SRC-050-H-000582,CUS00075,2018-07-04 17:52:00,Store,PayPal,AUD,Bakers,Completed,2710.92,13.42,NaN,0.0,246.45,2724.34,Winter,False,-37.817071,145.040087,Desktop,Organic,please leave at reception,NaN
HORD000583,SRC-050-H-000583,CUS00288,2018-05-05 14:07:00,Store,Gift Card,AUD,Nickolson,Completed,2288.81,7.27,NaN,5.0,208.07,2181.64,Autumn,False,-37.815896,144.971526,Desktop,Organic,please use minimal packaging,NaN
HORD000584,SRC-050-H-000584,CUS00327,2018-12-01 19:59:00,Web,Card,AUD,Thompson,Completed,3644.34,13.52,B3SAVE-33,20.0,331.3,2928.99,Summer,False,-37.875026,144.904368,Tablet,Store,no special instruction,B3SAVE-33
HORD000585,SRC-050-H-000585,CUS00302,2018-03-12 09:44:00,Web,Bank Transfer,AUD,Thompson,Completed,677.63,10.15,NaN,10.0,61.6,620.02,Autumn,False,-37.847993,144.936428,Desktop,Referral,gift purchase for a family member,NaN
HORD000586,SRC-050-H-000586,CUS00452,2018-10-21 09:37:00,Store,PayPal,AUD,Bakers,Completed,5439.84,20.45,NaN,0.0,494.53,5460.29,Spring,True,-37.792507,145.026421,Tablet,Social,please leave at reception,NaN
HORD000587,SRC-050-H-000587,CUS00125,2018-03-07 09:07:00,Web,Card,AUD,Nickolson,Completed,5660.02,10.98,NaN,0.0,514.55,5671.0,Autumn,False,-37.861657,144.949354,Mobile,Organic,gift purchase for a family member,NaN
HORD000588,SRC-050-H-000588,CUS00447,2018-01-19 17:46:00,Web,Card,AUD,Thompson,Completed,3452.58,24.78,NaN,0.0,313.87,3477.36,Summer,True,-37.883584,144.882981,Mobile,Organic,call before delivery,NaN
HORD000589,SRC-050-H-000589,CUS00426,2018-06-23 09:31:00,Store,PayPal,AUD,Nickolson,Completed,7854.26,28.57,NaN,5.0,714.02,7490.12,Winter,True,-37.875574,144.950242,Tablet,Referral,please use minimal packaging,NaN
HORD000590,SRC-050-H-000590,CUS00006,2018-09-16 11:38:00,Mobile,Gift Card,AUD,Thompson,Completed,1555.55,10.47,NaN,5.0,141.41,1488.24,Spring,False,-37.840621,144.917137,Desktop,Organic,gift purchase for a family member,NaN
HORD000591,SRC-050-H-000591,CUS00069,2018-01-11 15:52:00,Store,Card,AUD,Bakers,Completed,2709.04,11.53,NaN,5.0,246.28,2585.12,Summer,False,-37.836295,145.041965,Desktop,Store,no special instruction,NaN
HORD000592,SRC-050-H-000592,CUS00067,2018-01-29 18:17:00,Web,Bank Transfer,AUD,Thompson,Completed,1238.46,11.88,B3SAVE-41,20.0,112.59,1002.65,Summer,False,-37.763231,144.954876,Desktop,Store,please leave at reception,B3SAVE-41
HORD000593,SRC-050-H-000593,CUS00131,2018-05-01 11:33:00,Mobile,Gift Card,AUD,Thompson,Completed,1028.2,9.45,NaN,0.0,93.47,1037.65,Autumn,False,-37.789844,144.968003,Desktop,Social,no special instruction,NaN
HORD000594,SRC-050-H-000594,CUS00294,2018-03-10 20:23:00,Store,Gift Card,AUD,Bakers,Completed,1839.64,11.68,NaN,0.0,167.24,1851.32,Autumn,False,-37.75641,144.987611,Tablet,Referral,no special instruction,NaN
HORD000595,SRC-050-H-000595,CUS00144,2018-12-20 20:21:00,Mobile,Gift Card,AUD,Bakers,Completed,1851.39,14.59,NaN,10.0,168.31,1680.84,Summer,False,-37.874585,145.064657,Desktop,Referral,no special instruction,NaN
HORD000596,SRC-050-H-000596,CUS00428,2018-07-02 08:48:00,Store,Card,AUD,Bakers,Completed,6622.84,12.9,B3SAVE-45,25.0,602.08,4980.03,Winter,False,-37.839671,145.005136,Desktop,Store,please leave at reception,B3SAVE-45
HORD000597,SRC-050-H-000597,CUS00284,2018-10-09 12:47:00,Store,PayPal,AUD,Bakers,Completed,1140.72,24.09,B3SAVE-46,15.0,103.7,993.7,Spring,True,-37.881614,145.0236,Tablet,Paid Search,gift purchase for a family member,B3SAVE-46
HORD000598,SRC-050-H-000598,CUS00254,2018-03-31 15:39:00,Mobile,Gift Card,AUD,Nickolson,Completed,3370.04,13.14,NaN,10.0,306.37,3046.18,Autumn,False,-37.888413,144.984703,Tablet,Paid Search,please use minimal packaging,NaN
HORD000599,SRC-050-H-000599,CUS00188,2018-03-12 12:11:00,Store,Gift Card,AUD,Thompson,Completed,5012.17,10.1,NaN,5.0,455.65,4771.66,Autumn,False,-37.828578,144.906574,Mobile,Organic,no special instruction,NaN
HORD000600,SRC-050-H-000600,CUS00056,2018-09-17 09:32:00,Mobile,Card,AUD,Nickolson,Completed,3174.34,21.69,NaN,10.0,288.58,2878.6,Spring,True,-37.861005,144.948835,Mobile,Referral,please use minimal packaging,NaN
HORD000601,SRC-050-H-000601,CUS00452,2018-04-08 18:39:00,Web,Gift Card,AUD,Bakers,Completed,4805.91,20.62,NaN,0.0,436.9,4826.53,Autumn,True,-37.792507,145.026421,Tablet,Social,please use minimal packaging,NaN
HORD000602,SRC-050-H-000602,CUS00201,2018-01-20 08:27:00,Mobile,Gift Card,AUD,Thompson,Completed,3160.59,11.89,NaN,0.0,287.33,3172.48,Summer,False,-37.8513,144.906934,Desktop,Referral,gift purchase for a family member,NaN
HORD000603,SRC-050-H-000603,CUS00403,2018-08-31 18:46:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,526.88,10.92,NaN,5.0,47.9,511.46,Winter,False,-37.821868,144.958008,Desktop,Paid Search,please use minimal packaging,NaN
HORD000604,SRC-050-H-000604,CUS00032,2018-08-16 19:19:00,Web,Bank Transfer,AUD,Bakers,Completed,3528.1,14.33,NaN,5.0,320.74,3366.02,Winter,False,-37.77163,145.026893,Mobile,Referral,call before delivery,NaN
HORD000605,SRC-050-H-000605,CUS00196,2018-06-30 11:59:00,Web,Gift Card,AUD,Nickolson,Completed,3040.46,11.68,NaN,5.0,276.41,2900.12,Winter,False,-37.832023,144.9843,Desktop,Paid Search,call before delivery,NaN
HORD000606,SRC-050-H-000606,CUS00408,2018-01-01 08:19:00,Mobile,PayPal,AUD,Bakers,Completed,4081.66,10.35,NaN,10.0,371.06,3683.84,Summer,False,-37.794395,145.027889,Mobile,Store,no special instruction,NaN
HORD000607,SRC-050-H-000607,CUS00170,2018-01-10 10:04:00,Mobile,PayPal,AUD,Thompson,Completed,4915.53,22.66,NaN,10.0,446.87,4446.64,Summer,True,-37.753734,144.960239,Desktop,Organic,please leave at reception,NaN
HORD000608,SRC-050-H-000608,CUS00005,2018-11-29 14:59:00,Mobile,Gift Card,AUD,Bakers,Completed,4023.73,12.28,NaN,10.0,365.79,3633.64,Spring,False,-37.857188,145.039874,Mobile,Organic,call before delivery,NaN
HORD000609,SRC-050-H-000609,CUS00442,2018-03-11 09:00:00,Store,Card,AUD,Bakers,Completed,471.43,10.48,NaN,0.0,42.86,481.91,Autumn,False,-37.822769,145.043402,Desktop,Store,call before delivery,NaN
HORD000610,SRC-050-H-000610,CUS00078,2018-03-25 17:52:00,Store,Bank Transfer,AUD,Bakers,Completed,4203.27,23.41,NaN,0.0,382.12,4226.68,Autumn,True,-37.870066,145.016658,Mobile,Organic,no special instruction,NaN
HORD000611,SRC-050-H-000611,CUS00386,2018-02-13 18:59:00,Mobile,Gift Card,AUD,Bakers,Completed,3270.49,9.05,B3SAVE-60,25.0,297.32,2461.92,Summer,False,-37.80083,144.982737,Desktop,Social,no special instruction,B3SAVE-60
HORD000612,SRC-050-H-000612,CUS00403,2018-03-30 18:28:00,Web,PayPal,AUD,Nickolson,Completed,3083.97,7.84,NaN,10.0,280.36,2783.41,Autumn,False,-37.821868,144.958008,Desktop,Paid Search,gift purchase for a family member,NaN
HORD000613,SRC-050-H-000613,CUS00122,2018-10-06 15:02:00,Store,Gift Card,AUD,Thompson,Completed,5659.27,10.13,NaN,5.0,514.48,5386.44,Spring,False,-37.825099,144.909253,Desktop,Social,no special instruction,NaN
HORD000614,SRC-050-H-000614,CUS00479,2018-04-07 08:51:00,Web,Gift Card,AUD,Thompson,Completed,3875.4,12.96,NaN,5.0,352.31,3694.59,Autumn,False,-37.758109,144.894146,Tablet,Store,gift purchase for a family member,NaN
HORD000615,SRC-050-H-000615,CUS00481,2018-09-13 19:44:00,Mobile,PayPal,AUD,Thompson,Completed,4651.86,9.36,NaN,10.0,422.9,4196.03,Spring,False,-37.833382,144.934527,Tablet,Social,please leave at reception,NaN
HORD000616,SRC-050-H-000616,CUS00414,2018-05-13 08:00:00,Store,Gift Card,AUD,Thompson,Completed,3223.48,21.96,NaN,0.0,293.04,3245.44,Autumn,True,-37.767072,144.94324,Mobile,Referral,no special instruction,NaN
HORD000617,SRC-050-H-000617,CUS00459,2018-06-17 15:27:00,Store,Bank Transfer,AUD,Bakers,Completed,2416.83,11.91,B3SAVE-66,15.0,219.71,2066.22,Winter,False,-37.796802,144.975884,Mobile,Social,please use minimal packaging,B3SAVE-66
HORD000618,SRC-050-H-000618,CUS00488,2018-01-20 15:07:00,Mobile,Card,AUD,Bakers,Completed,4277.17,20.2,B3SAVE-67,15.0,388.83,3655.79,Summer,True,-37.827506,145.023284,Tablet,Store,please leave at reception,B3SAVE-67
HORD000619,SRC-050-H-000619,CUS00201,2018-10-19 13:42:00,Mobile,PayPal,AUD,Thompson,Completed,5515.98,11.56,NaN,10.0,501.45,4975.94,Spring,False,-37.8513,144.906934,Desktop,Referral,please leave at reception,NaN
HORD000620,SRC-050-H-000620,CUS00313,2018-12-04 20:33:00,Mobile,Gift Card,AUD,Nickolson,Completed,4627.32,11.22,NaN,0.0,420.67,4638.54,Summer,False,-37.859588,144.962448,Desktop,Referral,no special instruction,NaN
HORD000621,SRC-050-H-000621,CUS00064,2018-01-20 19:54:00,Store,Bank Transfer,AUD,Bakers,Completed,1931.99,8.88,B3SAVE-70,15.0,175.64,1651.07,Summer,False,-37.821245,144.995893,Desktop,Store,gift purchase for a family member,B3SAVE-70
HORD000622,SRC-050-H-000622,CUS00375,2018-07-06 13:15:00,Store,PayPal,AUD,Bakers,Completed,767.91,17.45,NaN,10.0,69.81,708.57,Winter,False,-37.747195,145.05548,Desktop,Store,gift purchase for a family member,NaN
HORD000623,SRC-050-H-000623,CUS00490,2018-04-26 20:13:00,Store,PayPal,AUD,Thompson,Completed,909.37,9.09,B3SAVE-72,15.0,82.67,782.05,Autumn,False,-37.790288,144.935686,Tablet,Paid Search,please leave at reception,B3SAVE-72
HORD000624,SRC-050-H-000624,CUS00325,2018-04-27 15:21:00,Mobile,Gift Card,AUD,Nickolson,Completed,11815.65,10.82,B3SAVE-73,20.0,1074.15,9463.34,Autumn,False,-37.861366,144.956017,Tablet,Organic,please leave at reception,B3SAVE-73
HORD000625,SRC-050-H-000625,CUS00116,2018-04-27 21:37:00,Store,Bank Transfer,AUD,Bakers,Completed,1474.22,10.6,NaN,0.0,134.02,1484.82,Autumn,False,-37.837482,145.034519,Tablet,Social,call before delivery,NaN
HORD000626,SRC-050-H-000626,CUS00032,2018-04-01 15:26:00,Mobile,Card,AUD,Bakers,Completed,6079.74,10.97,NaN,5.0,552.7,5786.72,Autumn,False,-37.77163,145.026893,Mobile,Referral,please leave at reception,NaN
HORD000627,SRC-050-H-000627,CUS00173,2018-01-20 11:35:00,Web,Gift Card,AUD,Thompson,Completed,1724.25,11.63,B3SAVE-76,20.0,156.75,1391.03,Summer,False,-37.767436,144.961096,Desktop,Store,please leave at reception,B3SAVE-76
HORD000628,SRC-050-H-000628,CUS00031,2018-11-27 20:01:00,Store,Gift Card,AUD,Thompson,Completed,3645.73,9.85,NaN,0.0,331.43,3655.58,Spring,False,-37.784245,144.954004,Desktop,Organic,please leave at reception,NaN
HORD000629,SRC-050-H-000629,CUS00031,2018-02-09 18:41:00,Mobile,PayPal,AUD,Thompson,Completed,767.01,10.25,NaN,0.0,69.73,777.26,Summer,False,-37.784245,144.954004,Desktop,Organic,no special instruction,NaN
HORD000630,SRC-050-H-000630,CUS00464,2018-10-03 08:25:00,Store,PayPal,AUD,Bakers,Completed,366.64,12.95,NaN,5.0,33.33,361.26,Spring,False,-37.753774,145.041551,Mobile,Social,call before delivery,NaN
HORD000631,SRC-050-H-000631,CUS00277,2018-02-10 16:02:00,Mobile,Card,AUD,Bakers,Completed,2269.59,10.53,B3SAVE-80,15.0,206.33,1939.68,Summer,False,-37.836768,145.018473,Desktop,Social,no special instruction,B3SAVE-80
HORD000632,SRC-050-H-000632,CUS00076,2018-10-02 17:35:00,Web,PayPal,AUD,Bakers,Completed,2559.12,13.24,NaN,0.0,232.65,2572.36,Spring,False,-37.739668,145.005047,Desktop,Referral,gift purchase for a family member,NaN
HORD000633,SRC-050-H-000633,CUS00021,2018-03-26 12:05:00,Mobile,Gift Card,AUD,Bakers,Completed,3739.98,7.96,NaN,0.0,340.0,3747.94,Autumn,False,-37.80046,144.988252,Tablet,Social,please leave at reception,NaN
HORD000634,SRC-050-H-000634,CUS00273,2018-11-13 17:41:00,Store,PayPal,AUD,Thompson,Completed,2726.43,12.45,NaN,5.0,247.86,2602.56,Spring,False,-37.855923,144.892667,Tablet,Store,gift purchase for a family member,NaN
HORD000635,SRC-050-H-000635,CUS00014,2018-09-01 12:41:00,Store,Bank Transfer,AUD,Bakers,Completed,5272.12,10.11,B3SAVE-84,15.0,479.28,4491.41,Spring,False,-37.831912,145.02503,Desktop,Paid Search,please use minimal packaging,B3SAVE-84
HORD000636,SRC-050-H-000636,CUS00020,2018-08-11 11:05:00,Store,Gift Card,AUD,Thompson,Completed,3736.56,10.12,NaN,0.0,339.69,3746.68,Winter,False,-37.811601,144.947856,Tablet,Referral,gift purchase for a family member,NaN
HORD000637,SRC-050-H-000637,CUS00464,2018-06-22 09:40:00,Mobile,PayPal,AUD,Bakers,Completed,1888.27,16.34,NaN,0.0,171.66,1904.61,Winter,False,-37.753774,145.041551,Mobile,Social,call before delivery,NaN
HORD000638,SRC-050-H-000638,CUS00484,2018-11-02 10:02:00,Mobile,Card,AUD,Bakers,Completed,3907.18,20.94,NaN,5.0,355.2,3732.76,Spring,True,-37.775148,145.007466,Mobile,Paid Search,please leave at reception,NaN
HORD000639,SRC-050-H-000639,CUS00291,2018-03-05 19:48:00,Web,Gift Card,AUD,Bakers,Completed,1659.44,23.24,B3SAVE-88,15.0,150.86,1433.76,Autumn,True,-37.753285,144.968811,Tablet,Store,please leave at reception,B3SAVE-88
HORD000640,SRC-050-H-000640,CUS00110,2018-03-18 15:59:00,Web,PayPal,AUD,Nickolson,Completed,1371.68,8.12,B3SAVE-89,20.0,124.7,1105.46,Autumn,False,-37.826331,144.982645,Mobile,Social,please use minimal packaging,B3SAVE-89
HORD000641,SRC-050-H-000641,CUS00058,2018-10-17 09:13:00,Mobile,Gift Card,AUD,Nickolson,Completed,3003.93,23.63,B3SAVE-10,20.0,273.08,2426.77,Spring,True,-37.88675,144.953479,Mobile,Organic,no special instruction,B3SAVE-10
HORD000642,SRC-050-H-000642,CUS00461,2018-06-24 10:44:00,Web,Bank Transfer,AUD,Bakers,Completed,3267.43,11.27,NaN,10.0,297.04,2951.96,Winter,False,-37.798126,144.987197,Desktop,Organic,call before delivery,NaN
HORD000643,SRC-050-H-000643,CUS00419,2018-08-04 09:16:00,Store,Gift Card,AUD,Nickolson,Completed,773.49,13.96,NaN,0.0,70.32,787.45,Winter,False,-37.856447,144.992143,Mobile,Referral,please use minimal packaging,NaN
HORD000644,SRC-050-H-000644,CUS00307,2018-04-18 14:29:00,Mobile,Gift Card,AUD,Bakers,Completed,3197.71,11.28,NaN,5.0,290.7,3049.1,Autumn,False,-37.761902,144.981294,Tablet,Organic,call before delivery,NaN
HORD000645,SRC-050-H-000645,CUS00365,2018-07-25 12:04:00,Web,PayPal,AUD,Bakers,Completed,2963.92,28.67,NaN,10.0,269.45,2696.2,Winter,True,-37.846756,145.055232,Desktop,Organic,no special instruction,NaN
HORD000646,SRC-050-H-000646,CUS00404,2018-05-30 18:37:00,Store,Bank Transfer,AUD,Thompson,Completed,1053.81,23.82,NaN,0.0,95.8,1077.63,Autumn,True,-37.852197,144.878456,Desktop,Referral,no special instruction,NaN
HORD000647,SRC-050-H-000647,CUS00352,2018-12-31 21:14:00,Store,Card,AUD,Bakers,Completed,2307.83,10.96,B3SAVE-16,15.0,209.8,1972.62,Summer,False,-37.842669,145.019959,Mobile,Referral,call before delivery,B3SAVE-16
HORD000648,SRC-050-H-000648,CUS00082,2018-03-22 18:13:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2566.87,12.89,NaN,5.0,233.35,2451.42,Autumn,False,-37.871504,144.904061,Tablet,Organic,call before delivery,NaN
HORD000649,SRC-050-H-000649,CUS00038,2018-12-08 17:24:00,Mobile,Gift Card,AUD,Bakers,Completed,1863.26,8.12,NaN,0.0,169.39,1871.38,Summer,False,-37.808844,144.993917,Desktop,Paid Search,call before delivery,NaN
HORD000650,SRC-050-H-000650,CUS00199,2018-04-29 20:21:00,Mobile,Bank Transfer,AUD,Bakers,Completed,3741.38,11.42,NaN,5.0,340.13,3565.73,Autumn,False,-37.821872,145.05795,Tablet,Referral,gift purchase for a family member,NaN
HORD000651,SRC-050-H-000651,CUS00374,2018-11-05 08:27:00,Web,PayPal,AUD,Thompson,Completed,734.07,13.38,NaN,0.0,66.73,747.45,Spring,False,-37.875812,144.90213,Mobile,Store,gift purchase for a family member,NaN
HORD000652,SRC-050-H-000652,CUS00367,2018-08-21 16:24:00,Web,Bank Transfer,AUD,Bakers,Completed,2531.73,16.38,NaN,0.0,230.16,2548.11,Winter,False,-37.742827,145.003578,Tablet,Referral,no special instruction,NaN
HORD000653,SRC-050-H-000653,CUS00315,2018-06-25 08:00:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1866.76,15.37,NaN,5.0,169.71,1788.79,Winter,False,-37.757213,145.021967,Tablet,Organic,please leave at reception,NaN
HORD000654,SRC-050-H-000654,CUS00005,2018-06-09 20:34:00,Mobile,Gift Card,AUD,Bakers,Completed,2267.43,28.57,NaN,5.0,206.13,2182.63,Winter,True,-37.857188,145.039874,Mobile,Organic,call before delivery,NaN
HORD000655,SRC-050-H-000655,CUS00347,2018-09-23 21:17:00,Store,PayPal,AUD,Bakers,Completed,502.15,22.95,NaN,0.0,45.65,525.1,Spring,True,-37.845337,145.058133,Desktop,Organic,gift purchase for a family member,NaN
HORD000656,SRC-050-H-000656,CUS00008,2018-07-10 15:12:00,Web,PayPal,AUD,Nickolson,Completed,1675.92,15.49,NaN,0.0,152.36,1691.41,Winter,False,-37.872336,144.997528,Tablet,Paid Search,no special instruction,NaN
HORD000657,SRC-050-H-000657,CUS00391,2018-04-20 17:50:00,Store,PayPal,AUD,Thompson,Completed,1256.86,13.31,B3SAVE-26,15.0,114.26,1081.64,Autumn,False,-37.879141,144.909742,Tablet,Organic,gift purchase for a family member,B3SAVE-26
HORD000658,SRC-050-H-000658,CUS00140,2018-02-23 10:36:00,Store,Gift Card,AUD,Bakers,Completed,1116.22,22.98,NaN,0.0,101.47,1139.2,Summer,True,-37.759065,145.044212,Tablet,Organic,please leave at reception,NaN
HORD000659,SRC-050-H-000659,CUS00253,2018-08-24 18:50:00,Mobile,Gift Card,AUD,Thompson,Completed,2563.72,16.16,NaN,5.0,233.07,2451.69,Winter,False,-37.869921,144.90765,Tablet,Paid Search,call before delivery,NaN
HORD000660,SRC-050-H-000660,CUS00137,2018-11-03 17:56:00,Store,Bank Transfer,AUD,Bakers,Completed,3553.99,8.97,NaN,0.0,323.09,3562.96,Spring,False,-37.792121,144.999204,Desktop,Referral,no special instruction,NaN
HORD000661,SRC-050-H-000661,CUS00270,2018-02-10 13:20:00,Web,Gift Card,AUD,Thompson,Completed,1795.9,10.55,B3SAVE-30,20.0,163.26,1447.27,Summer,False,-37.842859,144.930815,Mobile,Social,please use minimal packaging,B3SAVE-30
HORD000662,SRC-050-H-000662,CUS00335,2018-01-27 08:40:00,Store,Card,AUD,Bakers,Completed,7328.6,14.94,B3SAVE-31,25.0,666.24,5511.39,Summer,False,-37.881665,145.062495,Mobile,Organic,please leave at reception,B3SAVE-31
HORD000663,SRC-050-H-000663,CUS00491,2018-05-07 21:13:00,Store,Card,AUD,Bakers,Completed,2806.38,11.72,NaN,10.0,255.13,2537.46,Autumn,False,-37.761448,145.026395,Desktop,Paid Search,please use minimal packaging,NaN
HORD000664,SRC-050-H-000664,CUS00026,2018-09-08 15:40:00,Mobile,PayPal,AUD,Nickolson,Completed,4606.8,12.42,NaN,0.0,418.8,4619.22,Spring,False,-37.874524,144.940111,Desktop,Store,call before delivery,NaN
HORD000665,SRC-050-H-000665,CUS00213,2018-07-02 15:43:00,Mobile,PayPal,AUD,Bakers,Completed,2240.29,14.34,NaN,0.0,203.66,2254.63,Winter,False,-37.765065,145.007015,Mobile,Organic,please use minimal packaging,NaN
HORD000666,SRC-050-H-000666,CUS00035,2018-04-05 08:49:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,7485.5,8.66,B3SAVE-35,20.0,680.5,5997.06,Autumn,False,-37.834993,144.95717,Desktop,Organic,gift purchase for a family member,B3SAVE-35
HORD000667,SRC-050-H-000667,CUS00007,2018-07-21 18:27:00,Store,Card,AUD,Nickolson,Completed,679.3,13.42,NaN,0.0,61.75,692.72,Winter,False,-37.846349,144.998988,Tablet,Organic,gift purchase for a family member,NaN
HORD000668,SRC-050-H-000668,CUS00484,2018-06-01 11:05:00,Web,Bank Transfer,AUD,Bakers,Completed,2971.04,13.42,NaN,10.0,270.09,2687.36,Winter,False,-37.775148,145.007466,Mobile,Paid Search,no special instruction,NaN
HORD000669,SRC-050-H-000669,CUS00245,2018-09-29 14:15:00,Web,Card,AUD,Bakers,Completed,1355.04,11.07,NaN,10.0,123.19,1230.61,Spring,False,-37.766813,144.984663,Mobile,Referral,please use minimal packaging,NaN
HORD000670,SRC-050-H-000670,CUS00478,2018-09-01 19:28:00,Web,Gift Card,AUD,Nickolson,Completed,4006.69,18.5,B3SAVE-39,15.0,364.24,3424.19,Spring,True,-37.819836,144.961985,Mobile,Referral,call before delivery,B3SAVE-39
HORD000671,SRC-050-H-000671,CUS00318,2018-02-14 09:48:00,Web,PayPal,AUD,Bakers,Completed,3220.68,11.08,NaN,5.0,292.79,3070.73,Summer,False,-37.771554,145.006868,Tablet,Store,please use minimal packaging,NaN
HORD000672,SRC-050-H-000672,CUS00041,2018-10-12 20:40:00,Mobile,Gift Card,AUD,Bakers,Completed,5075.32,24.01,NaN,5.0,461.39,4845.56,Spring,True,-37.879177,145.028722,Tablet,Paid Search,please use minimal packaging,NaN
HORD000673,SRC-050-H-000673,CUS00337,2018-04-04 14:00:00,Web,Gift Card,AUD,Thompson,Completed,5046.76,7.79,B3SAVE-42,15.0,458.8,4297.54,Autumn,False,-37.814458,144.93574,Desktop,Paid Search,no special instruction,B3SAVE-42
HORD000674,SRC-050-H-000674,CUS00300,2018-10-09 08:20:00,Store,Bank Transfer,AUD,Thompson,Completed,860.43,11.47,NaN,5.0,78.22,828.88,Spring,False,-37.776668,144.905098,Desktop,Referral,please leave at reception,NaN
